seatId,sectionId,matchId,rowLabel,seatNumber,status,version
SEAT017490,SEC003,MATCH010,A,15,AVAILABLE,0
SEAT017491,SEC003,MATCH010,A,16,AVAILABLE,0
SEAT017492,SEC003,MATCH010,A,17,AVAILABLE,0
SEAT017493,SEC003,MATCH010,A,18,AVAILABLE,0
SEAT017494,SEC003,MATCH010,A,19,AVAILABLE,0
SEAT017495,SEC003,MATCH010,A,20,AVAILABLE,0
SEAT017496,SEC003,MATCH010,A,21,AVAILABLE,0
SEAT017497,SEC003,MATCH010,A,22,AVAILABLE,0
SEAT017498,SEC003,MATCH010,A,23,AVAILABLE,0
SEAT017499,SEC003,MATCH010,A,24,AVAILABLE,0
SEAT017500,SEC003,MATCH010,A,25,AVAILABLE,0
SEAT017501,SEC003,MATCH010,A,26,AVAILABLE,0
SEAT017502,SEC003,MATCH010,A,27,AVAILABLE,0
SEAT017503,SEC003,MATCH010,A,28,AVAILABLE,0
SEAT017504,SEC003,MATCH010,A,29,AVAILABLE,0
SEAT017505,SEC003,MATCH010,A,30,AVAILABLE,0
SEAT017506,SEC003,MATCH010,A,31,AVAILABLE,0
SEAT017507,SEC003,MATCH010,A,32,AVAILABLE,0
SEAT017508,SEC003,MATCH010,A,33,AVAILABLE,0
SEAT017509,SEC003,MATCH010,A,34,AVAILABLE,0
SEAT017510,SEC003,MATCH010,A,35,AVAILABLE,0
SEAT017511,SEC003,MATCH010,B,1,AVAILABLE,0
SEAT017512,SEC003,MATCH010,B,2,AVAILABLE,0
SEAT017513,SEC003,MATCH010,B,3,AVAILABLE,0
SEAT017514,SEC003,MATCH010,B,4,AVAILABLE,0
SEAT017515,SEC003,MATCH010,B,5,AVAILABLE,0
SEAT017516,SEC003,MATCH010,B,6,AVAILABLE,0
SEAT017517,SEC003,MATCH010,B,7,AVAILABLE,0
SEAT017518,SEC003,MATCH010,B,8,AVAILABLE,0
SEAT017519,SEC003,MATCH010,B,9,AVAILABLE,0
SEAT017520,SEC003,MATCH010,B,10,AVAILABLE,0
SEAT017521,SEC003,MATCH010,B,11,AVAILABLE,0
SEAT017522,SEC003,MATCH010,B,12,AVAILABLE,0
SEAT017523,SEC003,MATCH010,B,13,AVAILABLE,0
SEAT017524,SEC003,MATCH010,B,14,AVAILABLE,0
SEAT017525,SEC003,MATCH010,B,15,AVAILABLE,0
SEAT017526,SEC003,MATCH010,B,16,AVAILABLE,0
SEAT017527,SEC003,MATCH010,B,17,AVAILABLE,0
SEAT017528,SEC003,MATCH010,B,18,AVAILABLE,0
SEAT017529,SEC003,MATCH010,B,19,AVAILABLE,0
SEAT017530,SEC003,MATCH010,B,20,AVAILABLE,0
SEAT017531,SEC003,MATCH010,B,21,AVAILABLE,0
SEAT017532,SEC003,MATCH010,B,22,AVAILABLE,0
SEAT017533,SEC003,MATCH010,B,23,AVAILABLE,0
SEAT017534,SEC003,MATCH010,B,24,AVAILABLE,0
SEAT017535,SEC003,MATCH010,B,25,AVAILABLE,0
SEAT017536,SEC003,MATCH010,B,26,AVAILABLE,0
SEAT017537,SEC003,MATCH010,B,27,AVAILABLE,0
SEAT017538,SEC003,MATCH010,B,28,AVAILABLE,0
SEAT017539,SEC003,MATCH010,B,29,AVAILABLE,0
SEAT017540,SEC003,MATCH010,B,30,AVAILABLE,0
SEAT017541,SEC003,MATCH010,B,31,AVAILABLE,0
SEAT017542,SEC003,MATCH010,B,32,AVAILABLE,0
SEAT017543,SEC003,MATCH010,B,33,AVAILABLE,0
SEAT017544,SEC003,MATCH010,B,34,AVAILABLE,0
SEAT017545,SEC003,MATCH010,B,35,AVAILABLE,0
SEAT017546,SEC003,MATCH010,C,1,AVAILABLE,0
SEAT017547,SEC003,MATCH010,C,2,AVAILABLE,0
SEAT017548,SEC003,MATCH010,C,3,AVAILABLE,0
SEAT017549,SEC003,MATCH010,C,4,AVAILABLE,0
SEAT017550,SEC003,MATCH010,C,5,AVAILABLE,0
SEAT017551,SEC003,MATCH010,C,6,AVAILABLE,0
SEAT017552,SEC003,MATCH010,C,7,AVAILABLE,0
SEAT017553,SEC003,MATCH010,C,8,AVAILABLE,0
SEAT017554,SEC003,MATCH010,C,9,AVAILABLE,0
SEAT017555,SEC003,MATCH010,C,10,AVAILABLE,0
SEAT017556,SEC003,MATCH010,C,11,AVAILABLE,0
SEAT017557,SEC003,MATCH010,C,12,AVAILABLE,0
SEAT017558,SEC003,MATCH010,C,13,AVAILABLE,0
SEAT017559,SEC003,MATCH010,C,14,AVAILABLE,0
SEAT017560,SEC003,MATCH010,C,15,AVAILABLE,0
SEAT017561,SEC003,MATCH010,C,16,AVAILABLE,0
SEAT017562,SEC003,MATCH010,C,17,AVAILABLE,0
SEAT017563,SEC003,MATCH010,C,18,AVAILABLE,0
SEAT017564,SEC003,MATCH010,C,19,AVAILABLE,0
SEAT017565,SEC003,MATCH010,C,20,AVAILABLE,0
SEAT017566,SEC003,MATCH010,C,21,AVAILABLE,0
SEAT017567,SEC003,MATCH010,C,22,AVAILABLE,0
SEAT017568,SEC003,MATCH010,C,23,AVAILABLE,0
SEAT017569,SEC003,MATCH010,C,24,AVAILABLE,0
SEAT017570,SEC003,MATCH010,C,25,AVAILABLE,0
SEAT017571,SEC003,MATCH010,C,26,AVAILABLE,0
SEAT017572,SEC003,MATCH010,C,27,AVAILABLE,0
SEAT017573,SEC003,MATCH010,C,28,AVAILABLE,0
SEAT017574,SEC003,MATCH010,C,29,AVAILABLE,0
SEAT017575,SEC003,MATCH010,C,30,AVAILABLE,0
SEAT017576,SEC003,MATCH010,C,31,AVAILABLE,0
SEAT017577,SEC003,MATCH010,C,32,AVAILABLE,0
SEAT017578,SEC003,MATCH010,C,33,AVAILABLE,0
SEAT017579,SEC003,MATCH010,C,34,AVAILABLE,0
SEAT017580,SEC003,MATCH010,C,35,AVAILABLE,0
SEAT017581,SEC003,MATCH010,D,1,AVAILABLE,0
SEAT017582,SEC003,MATCH010,D,2,AVAILABLE,0
SEAT017583,SEC003,MATCH010,D,3,AVAILABLE,0
SEAT017584,SEC003,MATCH010,D,4,AVAILABLE,0
SEAT017585,SEC003,MATCH010,D,5,AVAILABLE,0
SEAT017586,SEC003,MATCH010,D,6,AVAILABLE,0
SEAT017587,SEC003,MATCH010,D,7,AVAILABLE,0
SEAT017588,SEC003,MATCH010,D,8,AVAILABLE,0
SEAT017589,SEC003,MATCH010,D,9,AVAILABLE,0
SEAT017590,SEC003,MATCH010,D,10,AVAILABLE,0
SEAT017591,SEC003,MATCH010,D,11,AVAILABLE,0
SEAT017592,SEC003,MATCH010,D,12,AVAILABLE,0
SEAT017593,SEC003,MATCH010,D,13,AVAILABLE,0
SEAT017594,SEC003,MATCH010,D,14,AVAILABLE,0
SEAT017595,SEC003,MATCH010,D,15,AVAILABLE,0
SEAT017596,SEC003,MATCH010,D,16,AVAILABLE,0
SEAT017597,SEC003,MATCH010,D,17,AVAILABLE,0
SEAT017598,SEC003,MATCH010,D,18,AVAILABLE,0
SEAT017599,SEC003,MATCH010,D,19,AVAILABLE,0
SEAT017600,SEC003,MATCH010,D,20,AVAILABLE,0
SEAT017601,SEC003,MATCH010,D,21,AVAILABLE,0
SEAT017602,SEC003,MATCH010,D,22,AVAILABLE,0
SEAT017603,SEC003,MATCH010,D,23,AVAILABLE,0
SEAT017604,SEC003,MATCH010,D,24,AVAILABLE,0
SEAT017605,SEC003,MATCH010,D,25,AVAILABLE,0
SEAT017606,SEC003,MATCH010,D,26,AVAILABLE,0
SEAT017607,SEC003,MATCH010,D,27,AVAILABLE,0
SEAT017608,SEC003,MATCH010,D,28,AVAILABLE,0
SEAT017609,SEC003,MATCH010,D,29,AVAILABLE,0
SEAT017610,SEC003,MATCH010,D,30,AVAILABLE,0
SEAT017611,SEC003,MATCH010,D,31,AVAILABLE,0
SEAT017612,SEC003,MATCH010,D,32,AVAILABLE,0
SEAT017613,SEC003,MATCH010,D,33,AVAILABLE,0
SEAT017614,SEC003,MATCH010,D,34,AVAILABLE,0
SEAT017615,SEC003,MATCH010,D,35,AVAILABLE,0
SEAT017616,SEC003,MATCH010,E,1,AVAILABLE,0
SEAT017617,SEC003,MATCH010,E,2,AVAILABLE,0
SEAT017618,SEC003,MATCH010,E,3,AVAILABLE,0
SEAT017619,SEC003,MATCH010,E,4,AVAILABLE,0
SEAT017620,SEC003,MATCH010,E,5,AVAILABLE,0
SEAT017621,SEC003,MATCH010,E,6,AVAILABLE,0
SEAT017622,SEC003,MATCH010,E,7,AVAILABLE,0
SEAT017623,SEC003,MATCH010,E,8,AVAILABLE,0
SEAT017624,SEC003,MATCH010,E,9,AVAILABLE,0
SEAT017625,SEC003,MATCH010,E,10,AVAILABLE,0
SEAT017626,SEC003,MATCH010,E,11,AVAILABLE,0
SEAT017627,SEC003,MATCH010,E,12,AVAILABLE,0
SEAT017628,SEC003,MATCH010,E,13,AVAILABLE,0
SEAT017629,SEC003,MATCH010,E,14,AVAILABLE,0
SEAT017630,SEC003,MATCH010,E,15,AVAILABLE,0
SEAT017631,SEC003,MATCH010,E,16,AVAILABLE,0
SEAT017632,SEC003,MATCH010,E,17,AVAILABLE,0
SEAT017633,SEC003,MATCH010,E,18,AVAILABLE,0
SEAT017634,SEC003,MATCH010,E,19,AVAILABLE,0
SEAT017635,SEC003,MATCH010,E,20,AVAILABLE,0
SEAT017636,SEC003,MATCH010,E,21,AVAILABLE,0
SEAT017637,SEC003,MATCH010,E,22,AVAILABLE,0
SEAT017638,SEC003,MATCH010,E,23,AVAILABLE,0
SEAT017639,SEC003,MATCH010,E,24,AVAILABLE,0
SEAT017640,SEC003,MATCH010,E,25,AVAILABLE,0
SEAT017641,SEC003,MATCH010,E,26,AVAILABLE,0
SEAT017642,SEC003,MATCH010,E,27,AVAILABLE,0
SEAT017643,SEC003,MATCH010,E,28,AVAILABLE,0
SEAT017644,SEC003,MATCH010,E,29,AVAILABLE,0
SEAT017645,SEC003,MATCH010,E,30,AVAILABLE,0
SEAT017646,SEC003,MATCH010,E,31,AVAILABLE,0
SEAT017647,SEC003,MATCH010,E,32,AVAILABLE,0
SEAT017648,SEC003,MATCH010,E,33,AVAILABLE,0
SEAT017649,SEC003,MATCH010,E,34,AVAILABLE,0
SEAT017650,SEC003,MATCH010,E,35,AVAILABLE,0
SEAT017651,SEC003,MATCH010,F,1,AVAILABLE,0
SEAT017652,SEC003,MATCH010,F,2,AVAILABLE,0
SEAT017653,SEC003,MATCH010,F,3,AVAILABLE,0
SEAT017654,SEC003,MATCH010,F,4,AVAILABLE,0
SEAT017655,SEC003,MATCH010,F,5,AVAILABLE,0
SEAT017656,SEC003,MATCH010,F,6,AVAILABLE,0
SEAT017657,SEC003,MATCH010,F,7,AVAILABLE,0
SEAT017658,SEC003,MATCH010,F,8,AVAILABLE,0
SEAT017659,SEC003,MATCH010,F,9,AVAILABLE,0
SEAT017660,SEC003,MATCH010,F,10,AVAILABLE,0
SEAT017661,SEC003,MATCH010,F,11,AVAILABLE,0
SEAT017662,SEC003,MATCH010,F,12,AVAILABLE,0
SEAT017663,SEC003,MATCH010,F,13,AVAILABLE,0
SEAT017664,SEC003,MATCH010,F,14,AVAILABLE,0
SEAT017665,SEC003,MATCH010,F,15,AVAILABLE,0
SEAT017666,SEC003,MATCH010,F,16,AVAILABLE,0
SEAT017667,SEC003,MATCH010,F,17,AVAILABLE,0
SEAT017668,SEC003,MATCH010,F,18,AVAILABLE,0
SEAT017669,SEC003,MATCH010,F,19,AVAILABLE,0
SEAT017670,SEC003,MATCH010,F,20,AVAILABLE,0
SEAT017671,SEC003,MATCH010,F,21,AVAILABLE,0
SEAT017672,SEC003,MATCH010,F,22,AVAILABLE,0
SEAT017673,SEC003,MATCH010,F,23,AVAILABLE,0
SEAT017674,SEC003,MATCH010,F,24,AVAILABLE,0
SEAT017675,SEC003,MATCH010,F,25,AVAILABLE,0
SEAT017676,SEC003,MATCH010,F,26,AVAILABLE,0
SEAT017677,SEC003,MATCH010,F,27,AVAILABLE,0
SEAT017678,SEC003,MATCH010,F,28,AVAILABLE,0
SEAT017679,SEC003,MATCH010,F,29,AVAILABLE,0
SEAT017680,SEC003,MATCH010,F,30,AVAILABLE,0
SEAT017681,SEC003,MATCH010,F,31,AVAILABLE,0
SEAT017682,SEC003,MATCH010,F,32,AVAILABLE,0
SEAT017683,SEC003,MATCH010,F,33,AVAILABLE,0
SEAT017684,SEC003,MATCH010,F,34,AVAILABLE,0
SEAT017685,SEC003,MATCH010,F,35,AVAILABLE,0
SEAT017686,SEC003,MATCH010,G,1,AVAILABLE,0
SEAT017687,SEC003,MATCH010,G,2,AVAILABLE,0
SEAT017688,SEC003,MATCH010,G,3,AVAILABLE,0
SEAT017689,SEC003,MATCH010,G,4,AVAILABLE,0
SEAT017690,SEC003,MATCH010,G,5,AVAILABLE,0
SEAT017691,SEC003,MATCH010,G,6,AVAILABLE,0
SEAT017692,SEC003,MATCH010,G,7,AVAILABLE,0
SEAT017693,SEC003,MATCH010,G,8,AVAILABLE,0
SEAT017694,SEC003,MATCH010,G,9,AVAILABLE,0
SEAT017695,SEC003,MATCH010,G,10,AVAILABLE,0
SEAT017696,SEC003,MATCH010,G,11,AVAILABLE,0
SEAT017697,SEC003,MATCH010,G,12,AVAILABLE,0
SEAT017698,SEC003,MATCH010,G,13,AVAILABLE,0
SEAT017699,SEC003,MATCH010,G,14,AVAILABLE,0
SEAT017700,SEC003,MATCH010,G,15,AVAILABLE,0
SEAT017701,SEC003,MATCH010,G,16,AVAILABLE,0
SEAT017702,SEC003,MATCH010,G,17,AVAILABLE,0
SEAT017703,SEC003,MATCH010,G,18,AVAILABLE,0
SEAT017704,SEC003,MATCH010,G,19,AVAILABLE,0
SEAT017705,SEC003,MATCH010,G,20,AVAILABLE,0
SEAT017706,SEC003,MATCH010,G,21,AVAILABLE,0
SEAT017707,SEC003,MATCH010,G,22,AVAILABLE,0
SEAT017708,SEC003,MATCH010,G,23,AVAILABLE,0
SEAT017709,SEC003,MATCH010,G,24,AVAILABLE,0
SEAT017710,SEC003,MATCH010,G,25,AVAILABLE,0
SEAT017711,SEC003,MATCH010,G,26,AVAILABLE,0
SEAT017712,SEC003,MATCH010,G,27,AVAILABLE,0
SEAT017713,SEC003,MATCH010,G,28,AVAILABLE,0
SEAT017714,SEC003,MATCH010,G,29,AVAILABLE,0
SEAT017715,SEC003,MATCH010,G,30,AVAILABLE,0
SEAT017716,SEC003,MATCH010,G,31,AVAILABLE,0
SEAT017717,SEC003,MATCH010,G,32,AVAILABLE,0
SEAT017718,SEC003,MATCH010,G,33,AVAILABLE,0
SEAT017719,SEC003,MATCH010,G,34,AVAILABLE,0
SEAT017720,SEC003,MATCH010,G,35,AVAILABLE,0
SEAT017721,SEC003,MATCH010,H,1,AVAILABLE,0
SEAT017722,SEC003,MATCH010,H,2,AVAILABLE,0
SEAT017723,SEC003,MATCH010,H,3,AVAILABLE,0
SEAT017724,SEC003,MATCH010,H,4,AVAILABLE,0
SEAT017725,SEC003,MATCH010,H,5,AVAILABLE,0
SEAT017726,SEC003,MATCH010,H,6,AVAILABLE,0
SEAT017727,SEC003,MATCH010,H,7,AVAILABLE,0
SEAT017728,SEC003,MATCH010,H,8,AVAILABLE,0
SEAT017729,SEC003,MATCH010,H,9,AVAILABLE,0
SEAT017730,SEC003,MATCH010,H,10,AVAILABLE,0
SEAT017731,SEC003,MATCH010,H,11,AVAILABLE,0
SEAT017732,SEC003,MATCH010,H,12,AVAILABLE,0
SEAT017733,SEC003,MATCH010,H,13,AVAILABLE,0
SEAT017734,SEC003,MATCH010,H,14,AVAILABLE,0
SEAT017735,SEC003,MATCH010,H,15,AVAILABLE,0
SEAT017736,SEC003,MATCH010,H,16,AVAILABLE,0
SEAT017737,SEC003,MATCH010,H,17,AVAILABLE,0
SEAT017738,SEC003,MATCH010,H,18,AVAILABLE,0
SEAT017739,SEC003,MATCH010,H,19,AVAILABLE,0
SEAT017740,SEC003,MATCH010,H,20,AVAILABLE,0
SEAT017741,SEC003,MATCH010,H,21,AVAILABLE,0
SEAT017742,SEC003,MATCH010,H,22,AVAILABLE,0
SEAT017743,SEC003,MATCH010,H,23,AVAILABLE,0
SEAT017744,SEC003,MATCH010,H,24,AVAILABLE,0
SEAT017745,SEC003,MATCH010,H,25,AVAILABLE,0
SEAT017746,SEC003,MATCH010,H,26,AVAILABLE,0
SEAT017747,SEC003,MATCH010,H,27,AVAILABLE,0
SEAT017748,SEC003,MATCH010,H,28,AVAILABLE,0
SEAT017749,SEC003,MATCH010,H,29,AVAILABLE,0
SEAT017750,SEC003,MATCH010,H,30,AVAILABLE,0
SEAT017751,SEC003,MATCH010,H,31,AVAILABLE,0
SEAT017752,SEC003,MATCH010,H,32,AVAILABLE,0
SEAT017753,SEC003,MATCH010,H,33,AVAILABLE,0
SEAT017754,SEC003,MATCH010,H,34,AVAILABLE,0
SEAT017755,SEC003,MATCH010,H,35,AVAILABLE,0
SEAT017756,SEC003,MATCH010,I,1,AVAILABLE,0
SEAT017757,SEC003,MATCH010,I,2,AVAILABLE,0
SEAT017758,SEC003,MATCH010,I,3,AVAILABLE,0
SEAT017759,SEC003,MATCH010,I,4,AVAILABLE,0
SEAT017760,SEC003,MATCH010,I,5,AVAILABLE,0
SEAT017761,SEC003,MATCH010,I,6,AVAILABLE,0
SEAT017762,SEC003,MATCH010,I,7,AVAILABLE,0
SEAT017763,SEC003,MATCH010,I,8,AVAILABLE,0
SEAT017764,SEC003,MATCH010,I,9,AVAILABLE,0
SEAT017765,SEC003,MATCH010,I,10,AVAILABLE,0
SEAT017766,SEC003,MATCH010,I,11,AVAILABLE,0
SEAT017767,SEC003,MATCH010,I,12,AVAILABLE,0
SEAT017768,SEC003,MATCH010,I,13,AVAILABLE,0
SEAT017769,SEC003,MATCH010,I,14,AVAILABLE,0
SEAT017770,SEC003,MATCH010,I,15,AVAILABLE,0
SEAT017771,SEC003,MATCH010,I,16,AVAILABLE,0
SEAT017772,SEC003,MATCH010,I,17,AVAILABLE,0
SEAT017773,SEC003,MATCH010,I,18,AVAILABLE,0
SEAT017774,SEC003,MATCH010,I,19,AVAILABLE,0
SEAT017775,SEC003,MATCH010,I,20,AVAILABLE,0
SEAT017776,SEC003,MATCH010,I,21,AVAILABLE,0
SEAT017777,SEC003,MATCH010,I,22,AVAILABLE,0
SEAT017778,SEC003,MATCH010,I,23,AVAILABLE,0
SEAT017779,SEC003,MATCH010,I,24,AVAILABLE,0
SEAT017780,SEC003,MATCH010,I,25,AVAILABLE,0
SEAT017781,SEC003,MATCH010,I,26,AVAILABLE,0
SEAT017782,SEC003,MATCH010,I,27,AVAILABLE,0
SEAT017783,SEC003,MATCH010,I,28,AVAILABLE,0
SEAT017784,SEC003,MATCH010,I,29,AVAILABLE,0
SEAT017785,SEC003,MATCH010,I,30,AVAILABLE,0
SEAT017786,SEC003,MATCH010,I,31,AVAILABLE,0
SEAT017787,SEC003,MATCH010,I,32,AVAILABLE,0
SEAT017788,SEC003,MATCH010,I,33,AVAILABLE,0
SEAT017789,SEC003,MATCH010,I,34,AVAILABLE,0
SEAT017790,SEC003,MATCH010,I,35,AVAILABLE,0
SEAT017791,SEC003,MATCH010,J,1,AVAILABLE,0
SEAT017792,SEC003,MATCH010,J,2,AVAILABLE,0
SEAT017793,SEC003,MATCH010,J,3,AVAILABLE,0
SEAT017794,SEC003,MATCH010,J,4,AVAILABLE,0
SEAT017795,SEC003,MATCH010,J,5,AVAILABLE,0
SEAT017796,SEC003,MATCH010,J,6,AVAILABLE,0
SEAT017797,SEC003,MATCH010,J,7,AVAILABLE,0
SEAT017798,SEC003,MATCH010,J,8,AVAILABLE,0
SEAT017799,SEC003,MATCH010,J,9,AVAILABLE,0
SEAT017800,SEC003,MATCH010,J,10,AVAILABLE,0
SEAT017801,SEC003,MATCH010,J,11,AVAILABLE,0
SEAT017802,SEC003,MATCH010,J,12,AVAILABLE,0
SEAT017803,SEC003,MATCH010,J,13,AVAILABLE,0
SEAT017804,SEC003,MATCH010,J,14,AVAILABLE,0
SEAT017805,SEC003,MATCH010,J,15,AVAILABLE,0
SEAT017806,SEC003,MATCH010,J,16,AVAILABLE,0
SEAT017807,SEC003,MATCH010,J,17,AVAILABLE,0
SEAT017808,SEC003,MATCH010,J,18,AVAILABLE,0
SEAT017809,SEC003,MATCH010,J,19,AVAILABLE,0
SEAT017810,SEC003,MATCH010,J,20,AVAILABLE,0
SEAT017811,SEC003,MATCH010,J,21,AVAILABLE,0
SEAT017812,SEC003,MATCH010,J,22,AVAILABLE,0
SEAT017813,SEC003,MATCH010,J,23,AVAILABLE,0
SEAT017814,SEC003,MATCH010,J,24,AVAILABLE,0
SEAT017815,SEC003,MATCH010,J,25,AVAILABLE,0
SEAT017816,SEC003,MATCH010,J,26,AVAILABLE,0
SEAT017817,SEC003,MATCH010,J,27,AVAILABLE,0
SEAT017818,SEC003,MATCH010,J,28,AVAILABLE,0
SEAT017819,SEC003,MATCH010,J,29,AVAILABLE,0
SEAT017820,SEC003,MATCH010,J,30,AVAILABLE,0
SEAT017821,SEC003,MATCH010,J,31,AVAILABLE,0
SEAT017822,SEC003,MATCH010,J,32,AVAILABLE,0
SEAT017823,SEC003,MATCH010,J,33,AVAILABLE,0
SEAT017824,SEC003,MATCH010,J,34,AVAILABLE,0
SEAT017825,SEC003,MATCH010,J,35,AVAILABLE,0
SEAT017826,SEC003,MATCH010,K,1,AVAILABLE,0
SEAT017827,SEC003,MATCH010,K,2,AVAILABLE,0
SEAT017828,SEC003,MATCH010,K,3,AVAILABLE,0
SEAT017829,SEC003,MATCH010,K,4,AVAILABLE,0
SEAT017830,SEC003,MATCH010,K,5,AVAILABLE,0
SEAT017831,SEC003,MATCH010,K,6,AVAILABLE,0
SEAT017832,SEC003,MATCH010,K,7,AVAILABLE,0
SEAT017833,SEC003,MATCH010,K,8,AVAILABLE,0
SEAT017834,SEC003,MATCH010,K,9,AVAILABLE,0
SEAT017835,SEC003,MATCH010,K,10,AVAILABLE,0
SEAT017836,SEC003,MATCH010,K,11,AVAILABLE,0
SEAT017837,SEC003,MATCH010,K,12,AVAILABLE,0
SEAT017838,SEC003,MATCH010,K,13,AVAILABLE,0
SEAT017839,SEC003,MATCH010,K,14,AVAILABLE,0
SEAT017840,SEC003,MATCH010,K,15,AVAILABLE,0
SEAT017841,SEC003,MATCH010,K,16,AVAILABLE,0
SEAT017842,SEC003,MATCH010,K,17,AVAILABLE,0
SEAT017843,SEC003,MATCH010,K,18,AVAILABLE,0
SEAT017844,SEC003,MATCH010,K,19,AVAILABLE,0
SEAT017845,SEC003,MATCH010,K,20,AVAILABLE,0
SEAT017846,SEC003,MATCH010,K,21,AVAILABLE,0
SEAT017847,SEC003,MATCH010,K,22,AVAILABLE,0
SEAT017848,SEC003,MATCH010,K,23,AVAILABLE,0
SEAT017849,SEC003,MATCH010,K,24,AVAILABLE,0
SEAT017850,SEC003,MATCH010,K,25,AVAILABLE,0
SEAT017851,SEC003,MATCH010,K,26,AVAILABLE,0
SEAT017852,SEC003,MATCH010,K,27,AVAILABLE,0
SEAT017853,SEC003,MATCH010,K,28,AVAILABLE,0
SEAT017854,SEC003,MATCH010,K,29,AVAILABLE,0
SEAT017855,SEC003,MATCH010,K,30,AVAILABLE,0
SEAT017856,SEC003,MATCH010,K,31,AVAILABLE,0
SEAT017857,SEC003,MATCH010,K,32,AVAILABLE,0
SEAT017858,SEC003,MATCH010,K,33,AVAILABLE,0
SEAT017859,SEC003,MATCH010,K,34,AVAILABLE,0
SEAT017860,SEC003,MATCH010,K,35,AVAILABLE,0
SEAT017861,SEC003,MATCH010,L,1,AVAILABLE,0
SEAT017862,SEC003,MATCH010,L,2,AVAILABLE,0
SEAT017863,SEC003,MATCH010,L,3,AVAILABLE,0
SEAT017864,SEC003,MATCH010,L,4,AVAILABLE,0
SEAT017865,SEC003,MATCH010,L,5,AVAILABLE,0
SEAT017866,SEC003,MATCH010,L,6,AVAILABLE,0
SEAT017867,SEC003,MATCH010,L,7,AVAILABLE,0
SEAT017868,SEC003,MATCH010,L,8,AVAILABLE,0
SEAT017869,SEC003,MATCH010,L,9,AVAILABLE,0
SEAT017870,SEC003,MATCH010,L,10,AVAILABLE,0
SEAT017871,SEC003,MATCH010,L,11,AVAILABLE,0
SEAT017872,SEC003,MATCH010,L,12,AVAILABLE,0
SEAT017873,SEC003,MATCH010,L,13,AVAILABLE,0
SEAT017874,SEC003,MATCH010,L,14,AVAILABLE,0
SEAT017875,SEC003,MATCH010,L,15,AVAILABLE,0
SEAT017876,SEC003,MATCH010,L,16,AVAILABLE,0
SEAT017877,SEC003,MATCH010,L,17,AVAILABLE,0
SEAT017878,SEC003,MATCH010,L,18,AVAILABLE,0
SEAT017879,SEC003,MATCH010,L,19,AVAILABLE,0
SEAT017880,SEC003,MATCH010,L,20,AVAILABLE,0
SEAT017881,SEC003,MATCH010,L,21,AVAILABLE,0
SEAT017882,SEC003,MATCH010,L,22,AVAILABLE,0
SEAT017883,SEC003,MATCH010,L,23,AVAILABLE,0
SEAT017884,SEC003,MATCH010,L,24,AVAILABLE,0
SEAT017885,SEC003,MATCH010,L,25,AVAILABLE,0
SEAT017886,SEC003,MATCH010,L,26,AVAILABLE,0
SEAT017887,SEC003,MATCH010,L,27,AVAILABLE,0
SEAT017888,SEC003,MATCH010,L,28,AVAILABLE,0
SEAT017889,SEC003,MATCH010,L,29,AVAILABLE,0
SEAT017890,SEC003,MATCH010,L,30,AVAILABLE,0
SEAT017891,SEC003,MATCH010,L,31,AVAILABLE,0
SEAT017892,SEC003,MATCH010,L,32,AVAILABLE,0
SEAT017893,SEC003,MATCH010,L,33,AVAILABLE,0
SEAT017894,SEC003,MATCH010,L,34,AVAILABLE,0
SEAT017895,SEC003,MATCH010,L,35,AVAILABLE,0
SEAT017896,SEC003,MATCH010,M,1,AVAILABLE,0
SEAT017897,SEC003,MATCH010,M,2,AVAILABLE,0
SEAT017898,SEC003,MATCH010,M,3,AVAILABLE,0
SEAT017899,SEC003,MATCH010,M,4,AVAILABLE,0
SEAT017900,SEC003,MATCH010,M,5,AVAILABLE,0
SEAT017901,SEC003,MATCH010,M,6,AVAILABLE,0
SEAT017902,SEC003,MATCH010,M,7,AVAILABLE,0
SEAT017903,SEC003,MATCH010,M,8,AVAILABLE,0
SEAT017904,SEC003,MATCH010,M,9,AVAILABLE,0
SEAT017905,SEC003,MATCH010,M,10,AVAILABLE,0
SEAT017906,SEC003,MATCH010,M,11,AVAILABLE,0
SEAT017907,SEC003,MATCH010,M,12,AVAILABLE,0
SEAT017908,SEC003,MATCH010,M,13,AVAILABLE,0
SEAT017909,SEC003,MATCH010,M,14,AVAILABLE,0
SEAT017910,SEC003,MATCH010,M,15,AVAILABLE,0
SEAT017911,SEC003,MATCH010,M,16,AVAILABLE,0
SEAT017912,SEC003,MATCH010,M,17,AVAILABLE,0
SEAT017913,SEC003,MATCH010,M,18,AVAILABLE,0
SEAT017914,SEC003,MATCH010,M,19,AVAILABLE,0
SEAT017915,SEC003,MATCH010,M,20,AVAILABLE,0
SEAT017916,SEC003,MATCH010,M,21,AVAILABLE,0
SEAT017917,SEC003,MATCH010,M,22,AVAILABLE,0
SEAT017918,SEC003,MATCH010,M,23,AVAILABLE,0
SEAT017919,SEC003,MATCH010,M,24,AVAILABLE,0
SEAT017920,SEC003,MATCH010,M,25,AVAILABLE,0
SEAT017921,SEC003,MATCH010,M,26,AVAILABLE,0
SEAT017922,SEC003,MATCH010,M,27,AVAILABLE,0
SEAT017923,SEC003,MATCH010,M,28,AVAILABLE,0
SEAT017924,SEC003,MATCH010,M,29,AVAILABLE,0
SEAT017925,SEC003,MATCH010,M,30,AVAILABLE,0
